seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr6	16239044	16239148	105	*	X35711	2766	16238811	16295780	56970	+	0	inside	232	GMPR
chr6	16761448	16761672	225	*	X35716	6310	16299343	16761721	462379	-	0	inside	48	ATXN1
chr6	16761700	16761834	135	*	X35717	6310	16299343	16761721	462379	-	0	overlapStart	0	ATXN1
chr6	16761898	16761987	90	*	X35718	6310	16299343	16761721	462379	-	176	upstream	176	ATXN1
chr6	16762063	16762212	150	*	X35719	6310	16299343	16761721	462379	-	341	upstream	341	ATXN1
chr6	16762750	16762839	90	*	X35720	6310	16299343	16761721	462379	-	1028	upstream	1028	ATXN1
chr6	16763485	16763604	120	*	X35721	6310	16299343	16761721	462379	-	1763	upstream	1763	ATXN1
chr6	17281123	17281392	270	*	X35724	221662	17281809	17294099	12291	+	416	upstream	416	RBM24
chr6	17394003	17394196	194	*	X35727	10486	17393736	17558023	164288	+	0	inside	266	CAP2
chr6	17600556	17600690	135	*	X35729	51439	17600518	17611950	11433	+	0	inside	37	FAM8A1
chr6	17706970	17707074	105	*	X35734	9972	17615266	17707065	91800	-	0	overlapStart	0	NUP153
chr6	18155324	18155383	60	*	X35736	221656	18155619	18224084	68466	+	235	upstream	235	KDM1B
chr6	18155324	18155383	60	*	X35736	7172	18128545	18155374	26830	-	0	overlapStart	0	TPMT
chr6	18264835	18264872	38	*	X35738	7913	18224400	18264799	40400	-	35	upstream	35	DEK
chr6	18264915	18265104	190	*	X35739	7913	18224400	18264799	40400	-	115	upstream	115	DEK
chr6	18265318	18265437	120	*	X35740	7913	18224400	18264799	40400	-	518	upstream	518	DEK
chr6	19837170	19837304	135	*	X35747	3400	19837601	19842431	4831	+	296	upstream	296	ID4
chr6	20212909	20213058	150	*	X35749	154141	20099916	20212695	112780	-	213	upstream	213	MBOAT1
chr6	24126682	24126726	45	*	X35767	140767	24126414	24147757	21344	+	0	inside	267	NRSN1
chr6	24494881	24494985	105	*	X35772	7915	24495197	24537435	42239	+	211	upstream	211	ALDH5A1
chr6	24666973	24667092	120	*	X35774	55856	24667263	24705295	38033	+	170	upstream	170	ACOT13
chr6	24666973	24667092	120	*	X35774	51567	24650205	24667115	16911	-	0	inside	22	TDP2
chr6	24719936	24720085	150	*	X35775	81688	24705090	24719403	14314	-	532	upstream	532	C6orf62
chr6	24720146	24720280	135	*	X35776	81688	24705090	24719403	14314	-	742	upstream	742	C6orf62
chr6	24720335	24720574	240	*	X35777	81688	24705090	24719403	14314	-	931	upstream	931	C6orf62
chr6	25278483	25278662	180	*	X35782	55604	25279306	25620758	341453	+	643	upstream	643	CARMIL1
chr6	26021618	26021737	120	*	X35787	8359	26021907	26022278	372	+	169	upstream	169	H4C1
chr6	26021905	26022024	120	*	X35788	8359	26021907	26022278	372	+	0	overlapStart	0	H4C1
chr6	26029210	26029329	120	*	X35789	8366	26027124	26027480	357	-	1729	upstream	1729	H4C2
chr6	26034520	26034624	105	*	X35790	8335	26033320	26033796	477	-	723	upstream	723	H2AC4
chr6	26057238	26057447	210	*	X35791	3006	26055968	26056699	732	-	538	upstream	538	H1-2
chr6	26183119	26183238	120	*	X35794	8344	26184024	26184458	435	+	785	upstream	785	H2BC6
chr6	26285774	26285908	135	*	X35798	8365	26285354	26285727	374	-	46	upstream	46	H4C8
chr6	26287126	26287175	50	*	X35799	8365	26285354	26285727	374	-	1398	upstream	1398	H4C8
chr6	26383561	26383740	180	*	X35806	10385	26383324	26395100	11777	+	0	inside	236	BTN2A2
chr6	26458387	26458566	180	*	X35807	11120	26458153	26476849	18697	+	0	inside	233	BTN2A1
chr6	26521053	26521157	105	*	X35809	493812	26521934	26527612	5679	+	776	upstream	776	HCG11
chr6	26521308	26521442	135	*	X35810	493812	26521934	26527612	5679	+	491	upstream	491	HCG11
chr6	26538768	26538842	75	*	X35813	10473	26538572	26547164	8593	+	0	inside	195	HMGN4
chr6	26924504	26924595	92	*	X35823	100133205	26924772	26991753	66982	+	176	upstream	176	LINC00240
chr6	26924504	26924595	92	*	X35823	387036	26839266	26924333	85068	-	170	upstream	170	GUSBP2
chr6	27807917	27808006	90	*	X35854	8330	27805658	27806117	460	-	1799	upstream	1799	H2AC15
chr6	28092444	28092578	135	*	X35856	80345	28092387	28097856	5470	+	0	inside	56	ZSCAN16
chr6	28186681	28186830	150	*	X35858	222699	28183116	28186707	3592	-	0	overlapStart	0	TOB2P1
chr6	28192413	28192517	105	*	X35859	7746	28193029	28201264	8236	+	511	upstream	511	ZSCAN9
chr6	28193163	28193282	120	*	X35860	7746	28193029	28201264	8236	+	0	inside	133	ZSCAN9
chr6	28249193	28249297	105	*	X35861	84547	28249314	28270326	21013	+	16	upstream	16	PGBD1
chr6	28317758	28317862	105	*	X35864	80317	28317691	28336954	19264	+	0	inside	66	ZKSCAN3
chr6	28410949	28411068	120	*	X35866	222696	28393287	28411279	17993	-	0	inside	210	ZSCAN23
chr6	33548056	33548160	105	*	X36199	578	33540323	33548070	7748	-	0	overlapStart	0	BAK1
chr6	33589017	33589241	225	*	X36201	3710	33589156	33664348	75193	+	0	overlapStart	0	ITPR3
chr6	33679195	33679299	105	*	X36207	84300	33664538	33679528	14991	-	0	inside	228	UQCC2
chr6	34123016	34123165	150	*	X36226	2914	33989623	34123399	133777	-	0	inside	233	GRM4
chr6	34202897	34203229	333	*	X36232	3159	34204577	34214008	9432	+	1347	upstream	1347	HMGA1
chr6	34203340	34203406	67	*	X36233	3159	34204577	34214008	9432	+	1170	upstream	1170	HMGA1
chr6	34204202	34204306	105	*	X36234	3159	34204577	34214008	9432	+	270	upstream	270	HMGA1
chr6	34216520	34216714	195	*	X36237	221491	34214157	34216904	2748	-	0	inside	189	SMIM29
chr6	34217015	34217149	135	*	X36238	221491	34214157	34216904	2748	-	110	upstream	110	SMIM29
chr6	34217810	34217850	41	*	X36239	221491	34214157	34216904	2748	-	905	upstream	905	SMIM29
chr6	34393550	34393624	75	*	X36243	100529239	34254973	34393902	138930	-	0	inside	277	RPS10-NUDT3
chr6	34393550	34393624	75	*	X36243	6204	34385231	34393902	8672	-	0	inside	277	RPS10
chr6	34433331	34433435	105	*	X36244	29993	34433838	34503000	69163	+	402	upstream	402	PACSIN1
chr6	34433526	34433733	208	*	X36245	29993	34433838	34503000	69163	+	104	upstream	104	PACSIN1
chr6	34434051	34434185	135	*	X36246	29993	34433838	34503000	69163	+	0	inside	212	PACSIN1
chr6	34664546	34664695	150	*	X36259	64771	34555066	34664625	109560	-	0	overlapStart	0	ILRUN
chr6	34665398	34665532	135	*	X36260	64771	34555066	34664625	109560	-	772	upstream	772	ILRUN
chr6	34857056	34857415	360	*	X36261	23294	34857038	35085320	228283	+	0	inside	17	ANKS1A
chr6	34857056	34857415	360	*	X36261	6882	34845555	34855848	10294	-	1207	upstream	1207	TAF11
chr6	35181586	35181705	120	*	X36263	222663	35182190	35218609	36420	+	484	upstream	484	SCUBE3
chr6	35181998	35182102	105	*	X36264	222663	35182190	35218609	36420	+	87	upstream	87	SCUBE3
chr6	35310282	35310416	135	*	X36274	5467	35310335	35395968	85634	+	0	overlapStart	0	PPARD
chr6	35310537	35310846	310	*	X36275	5467	35310335	35395968	85634	+	0	inside	201	PPARD
chr6	35419832	35419996	165	*	X36276	2178	35420138	35434881	14744	+	141	upstream	141	FANCE
chr6	35464716	35464900	185	*	X36287	7005	35441374	35464861	23488	-	0	overlapStart	0	TEAD3
chr6	35466521	35466640	120	*	X36288	7005	35441374	35464861	23488	-	1659	upstream	1659	TEAD3
chr6	35480171	35480350	180	*	X36292	7287	35465651	35480647	14997	-	0	inside	296	TULP1
chr6	35480411	35480560	150	*	X36293	7287	35465651	35480647	14997	-	0	inside	86	TULP1
chr6	35696058	35696192	135	*	X36298	2289	35541362	35696397	155036	-	0	inside	204	FKBP5
chr6	35696418	35696522	105	*	X36299	2289	35541362	35696397	155036	-	20	upstream	20	FKBP5
chr6	35744622	35744801	180	*	X36303	389383	35744392	35747329	2938	+	0	inside	229	CLPSL2
chr6	35772822	35772956	135	*	X36305	222662	35773071	35791852	18782	+	114	upstream	114	LHFPL5
chr6	35888869	35888943	75	*	X36307	6732	35800811	35888957	88147	-	0	inside	13	SRPK1
chr6	35992797	35992901	105	*	X36309	116369	35911291	35992413	81123	-	383	upstream	383	SLC26A8
chr6	36164417	36164551	135	*	X36311	27154	36164550	36200567	36018	+	0	overlapStart	0	BRPF3
chr6	36164773	36165022	250	*	X36312	27154	36164550	36200567	36018	+	0	inside	222	BRPF3
chr6	36515227	36515346	120	*	X36316	11329	36461669	36515247	53579	-	0	overlapStart	0	STK38
chr6	36515647	36515766	120	*	X36317	11329	36461669	36515247	53579	-	399	upstream	399	STK38
chr6	36807349	36807678	330	*	X36330	57699	36708555	36807220	98666	-	128	upstream	128	CPNE5
chr6	36807799	36807948	150	*	X36331	57699	36708555	36807220	98666	-	578	upstream	578	CPNE5
chr6	36808219	36808338	120	*	X36332	57699	36708555	36807220	98666	-	998	upstream	998	CPNE5
chr6	36842929	36843018	90	*	X36333	51645	36822606	36842800	20195	-	128	upstream	128	PPIL1
chr6	36954264	36954383	120	*	X36336	23787	36935911	36954327	18417	-	0	overlapStart	0	MTCH1
chr6	36955419	36955442	24	*	X36337	23787	36935911	36954327	18417	-	1091	upstream	1091	MTCH1
chr6	37136808	37136912	105	*	X36344	5292	37137922	37143204	5283	+	1009	upstream	1009	PIM1
chr6	37137108	37137302	195	*	X36345	5292	37137922	37143204	5283	+	619	upstream	619	PIM1
chr6	37137721	37137803	83	*	X36346	5292	37137922	37143204	5283	+	118	upstream	118	PIM1
chr6	37137875	37137902	28	*	X36347	5292	37137922	37143204	5283	+	19	upstream	19	PIM1
chr6	37224603	37224607	5	*	X36350	55633	37225548	37300746	75199	+	940	upstream	940	TBC1D22B
chr6	37225928	37226047	120	*	X36351	221468	37179954	37225931	45978	-	0	overlapStart	0	TMEM217
chr6	37226412	37226501	90	*	X36352	221468	37179954	37225931	45978	-	480	upstream	480	TMEM217
chr6	37321622	37321726	105	*	X36353	9025	37321748	37362514	40767	+	21	upstream	21	RNF8
chr6	37400231	37400335	105	*	X36355	23070	37400907	37449284	48378	+	571	upstream	571	CMTR1
chr6	37401105	37401314	210	*	X36356	23070	37400907	37449284	48378	+	0	inside	197	CMTR1
chr6	37467368	37467457	90	*	X36357	154467	37450697	37467700	17004	-	0	inside	242	CCDC167
chr6	37665623	37665757	135	*	X36369	266727	37600284	37665766	65483	-	0	inside	8	MDGA1
chr6	37665881	37665910	30	*	X36370	266727	37600284	37665766	65483	-	114	upstream	114	MDGA1
chr6	37666043	37666177	135	*	X36371	266727	37600284	37665766	65483	-	276	upstream	276	MDGA1
chr6	37666868	37666972	105	*	X36372	266727	37600284	37665766	65483	-	1101	upstream	1101	MDGA1
chr6	37667003	37667107	105	*	X36373	266727	37600284	37665766	65483	-	1236	upstream	1236	MDGA1
chr6	37667618	37667707	90	*	X36374	266727	37600284	37665766	65483	-	1851	upstream	1851	MDGA1
chr6	37787204	37787428	225	*	X36383	60685	37787307	38122399	335093	+	0	overlapStart	0	ZFAND3
chr6	37787541	37787645	105	*	X36384	60685	37787307	38122399	335093	+	0	inside	233	ZFAND3
chr6	39016434	39016538	105	*	X36388	2740	39016557	39055520	38964	+	18	upstream	18	GLP1R
chr6	39692868	39692987	120	*	X36394	221458	39302876	39693181	390306	-	0	inside	193	KIF6
chr6	39693248	39693291	44	*	X36395	221458	39302876	39693181	390306	-	66	upstream	66	KIF6
chr6	39693363	39693382	20	*	X36396	221458	39302876	39693181	390306	-	181	upstream	181	KIF6
chr6	39902211	39902315	105	*	X36399	4337	39872034	39902290	30257	-	0	overlapStart	0	MOCS1
chr6	40555019	40555078	60	*	X36402	57497	40359373	40555126	195754	-	0	inside	47	LRFN2
chr6	40555285	40555389	105	*	X36403	57497	40359373	40555126	195754	-	158	upstream	158	LRFN2
chr6	40555540	40555599	60	*	X36404	57497	40359373	40555126	195754	-	413	upstream	413	LRFN2
chr6	41041429	41041563	135	*	X36409	221443	41034531	41040268	5738	-	1160	upstream	1160	OARD1
chr6	41513089	41513208	120	*	X36450	116113	41514164	41570122	55959	+	955	upstream	955	FOXP4
chr6	41513222	41513311	90	*	X36451	116113	41514164	41570122	55959	+	852	upstream	852	FOXP4
chr6	41604534	41604668	135	*	X36462	4188	41606195	41621982	15788	+	1526	upstream	1526	MDFI
chr6	41605173	41605307	135	*	X36463	4188	41606195	41621982	15788	+	887	upstream	887	MDFI
chr6	41605353	41605487	135	*	X36464	4188	41606195	41621982	15788	+	707	upstream	707	MDFI
chr6	41606094	41606378	285	*	X36465	4188	41606195	41621982	15788	+	0	overlapStart	0	MDFI
chr6	41703922	41704071	150	*	X36484	7942	41651716	41703997	52282	-	0	overlapStart	0	TFEB
chr6	41704162	41704296	135	*	X36485	7942	41651716	41703997	52282	-	164	upstream	164	TFEB
chr6	41747045	41747149	105	*	X36486	29964	41748500	41757634	9135	+	1350	upstream	1350	PRICKLE4
chr6	41747270	41747389	120	*	X36487	29964	41748500	41757634	9135	+	1110	upstream	1110	PRICKLE4
chr6	41747270	41747389	120	*	X36487	10817	41737914	41747630	9717	-	0	inside	240	FRS3
chr6	41747915	41748184	270	*	X36488	29964	41748500	41757634	9135	+	315	upstream	315	PRICKLE4
chr6	41747915	41748184	270	*	X36488	10817	41737914	41747630	9717	-	284	upstream	284	FRS3
chr6	41748425	41748628	204	*	X36489	29964	41748500	41757634	9135	+	0	overlapStart	0	PRICKLE4
chr6	41748425	41748628	204	*	X36489	10817	41737914	41747630	9717	-	794	upstream	794	FRS3
chr6	41754383	41754472	90	*	X36490	100188893	41754178	41757634	3457	+	0	inside	204	TOMM6
chr6	41862589	41863173	585	*	X36494	25862	41765383	41863099	97717	-	0	overlapStart	0	USP49
chr6	41863929	41864033	105	*	X36495	25862	41765383	41863099	97717	-	829	upstream	829	USP49
chr6	41888631	41888735	105	*	X36496	705	41888965	41900784	11820	+	229	upstream	229	BYSL
chr6	41888631	41888735	105	*	X36496	9477	41873092	41888877	15786	-	0	inside	141	MED20
chr6	41889362	41889496	135	*	X36497	9477	41873092	41888877	15786	-	484	upstream	484	MED20
chr6	41889572	41889736	165	*	X36498	9477	41873092	41888877	15786	-	694	upstream	694	MED20
chr6	41890596	41890700	105	*	X36499	9477	41873092	41888877	15786	-	1718	upstream	1718	MED20
chr6	42018099	42018248	150	*	X36508	129685	42018251	42055199	36949	+	2	upstream	2	TAF8
chr6	42018099	42018248	150	*	X36508	896	41902671	42016610	113940	-	1488	upstream	1488	CCND3
chr6	42110320	42110454	135	*	X36511	647024	42068857	42110715	41859	-	0	inside	260	C6orf132
chr6	42419032	42419721	690	*	X36517	55809	42192669	42419865	227197	-	0	inside	143	TRERF1
chr6	42419797	42419841	45	*	X36518	55809	42192669	42419865	227197	-	0	inside	23	TRERF1
chr6	42420015	42420100	86	*	X36519	55809	42192669	42419865	227197	-	149	upstream	149	TRERF1
chr6	42419951	42419967	17	*	X36520	55809	42192669	42419865	227197	-	85	upstream	85	TRERF1
chr6	42420716	42421015	300	*	X36521	55809	42192669	42419865	227197	-	850	upstream	850	TRERF1
chr6	42421076	42421150	75	*	X36522	55809	42192669	42419865	227197	-	1210	upstream	1210	TRERF1
chr6	42713944	42714153	210	*	X36524	6903	42712234	42713884	1651	-	59	upstream	59	TBCC
chr6	42714199	42714461	263	*	X36525	6903	42712234	42713884	1651	-	314	upstream	314	TBCC
chr6	42714972	42715076	105	*	X36526	6903	42712234	42713884	1651	-	1087	upstream	1087	TBCC
chr6	42749306	42749314	9	*	X36529	23506	42749790	42836296	86507	+	475	upstream	475	BICRAL
chr6	42749398	42749425	28	*	X36530	23506	42749790	42836296	86507	+	364	upstream	364	BICRAL
chr6	42750071	42750460	390	*	X36531	23506	42749790	42836296	86507	+	0	inside	280	BICRAL
chr6	42847803	42848012	210	*	X36534	285855	42847671	42855668	7998	+	0	inside	131	RPL7L1
chr6	42947528	42947662	135	*	X36538	5190	42931611	42946981	15371	-	546	upstream	546	PEX6
chr6	42952403	42952882	480	*	X36539	5528	42952237	42980083	27847	+	0	inside	165	PPP2R5D
chr6	42980363	42980452	90	*	X36540	116138	42981841	42989036	7196	+	1388	upstream	1388	KLHDC3
chr6	42981173	42981742	570	*	X36541	116138	42981841	42989036	7196	+	98	upstream	98	KLHDC3
chr6	42981173	42981742	570	*	X36541	4201	42948082	42981660	33579	-	0	overlapStart	0	MEA1
chr6	42982155	42982469	315	*	X36542	4201	42948082	42981660	33579	-	494	upstream	494	MEA1
chr6	42982995	42983129	135	*	X36543	4201	42948082	42981660	33579	-	1334	upstream	1334	MEA1
chr6	42988608	42988709	102	*	X36544	88745	42989385	42997337	7953	+	675	upstream	675	RRP36
chr6	42988743	42988877	135	*	X36545	88745	42989385	42997337	7953	+	507	upstream	507	RRP36
chr6	42989503	42989637	135	*	X36546	88745	42989385	42997337	7953	+	0	inside	117	RRP36
chr6	43021508	43021627	120	*	X36549	9820	43005355	43021683	16329	-	0	inside	55	CUL7
chr6	43027238	43027372	135	*	X36550	51069	43021767	43027242	5476	-	0	overlapStart	0	MRPL2
chr6	43027478	43027732	255	*	X36551	51069	43021767	43027242	5476	-	235	upstream	235	MRPL2
chr6	43028123	43028317	195	*	X36552	51069	43021767	43027242	5476	-	880	upstream	880	MRPL2
chr6	43043944	43044042	99	*	X36553	5754	43044006	43129458	85453	+	0	overlapStart	0	PTK7
chr6	43044064	43044153	90	*	X36554	5754	43044006	43129458	85453	+	0	inside	57	PTK7
chr6	43149264	43149353	90	*	X36558	23113	43149922	43192325	42404	+	568	upstream	568	CUL9
chr6	43149930	43150214	285	*	X36559	23113	43149922	43192325	42404	+	0	inside	7	CUL9
chr6	43196904	43196993	90	*	X36560	10591	43193367	43197211	3845	-	0	inside	217	DNPH1
chr6	43197360	43197464	105	*	X36561	10591	43193367	43197211	3845	-	148	upstream	148	DNPH1
chr6	43211274	43211321	48	*	X36562	84630	43211222	43255997	44776	+	0	inside	51	TTBK1
chr6	43337992	43338106	115	*	X36577	24149	43278871	43337181	58311	-	810	upstream	810	ZNF318
chr6	43394700	43394774	75	*	X36578	89845	43395292	43418163	22872	+	517	upstream	517	ABCC10
chr6	43395583	43395702	120	*	X36579	89845	43395292	43418163	22872	+	0	inside	290	ABCC10
chr6	43423523	43423702	180	*	X36582	65989	43418090	43423786	5697	-	0	inside	83	DLK2
chr6	43423778	43423897	120	*	X36583	65989	43418090	43423786	5697	-	0	overlapStart	0	DLK2
chr6	43424378	43424482	105	*	X36584	65989	43418090	43423786	5697	-	591	upstream	591	DLK2
chr6	43445171	43445245	75	*	X36585	93643	43445261	43474294	29034	+	15	upstream	15	TJAP1
chr6	43445534	43445668	135	*	X36586	93643	43445261	43474294	29034	+	0	inside	272	TJAP1
chr6	43477615	43477929	315	*	X36591	221424	43474703	43478081	3379	-	0	inside	151	LRRC73
chr6	43480015	43480104	90	*	X36592	221424	43474703	43478081	3379	-	1933	upstream	1933	LRRC73
chr6	43484096	43484215	120	*	X36593	9533	43484777	43497114	12338	+	561	upstream	561	POLR1C
chr6	43484920	43485054	135	*	X36594	9533	43484777	43497114	12338	+	0	inside	142	POLR1C
chr6	43484920	43485054	135	*	X36594	25844	43479565	43484728	5164	-	191	upstream	191	YIPF3
chr6	43485250	43485264	15	*	X36595	25844	43479565	43484728	5164	-	521	upstream	521	YIPF3
chr6	43485355	43485474	120	*	X36596	25844	43479565	43484728	5164	-	626	upstream	626	YIPF3
chr6	43543102	43543281	180	*	X36597	5429	43543878	43588260	44383	+	596	upstream	596	POLH
chr6	43543372	43543536	165	*	X36598	5429	43543878	43588260	44383	+	341	upstream	341	POLH
chr6	43543372	43543536	165	*	X36598	57510	43490068	43543812	53745	-	0	inside	275	XPO5
chr6	43596707	43596946	240	*	X36599	9587	43597279	43608688	11410	+	332	upstream	332	MAD2L1BP
chr6	43596707	43596946	240	*	X36599	54676	43588218	43596936	8719	-	0	overlapStart	0	GTPBP2
chr6	43597848	43597937	90	*	X36600	54676	43588218	43596936	8719	-	911	upstream	911	GTPBP2
chr6	43612299	43612403	105	*	X36601	221421	43612767	43638748	25982	+	363	upstream	363	RSPH9
chr6	43612704	43612823	120	*	X36602	221421	43612767	43638748	25982	+	0	overlapStart	0	RSPH9
chr6	43737244	43737348	105	*	X36605	7422	43737946	43754223	16278	+	597	upstream	597	VEGFA
chr6	43737464	43737598	135	*	X36606	7422	43737946	43754223	16278	+	347	upstream	347	VEGFA
chr6	44094825	44095139	315	*	X36623	55362	44095376	44123256	27881	+	236	upstream	236	TMEM63B
chr6	44094825	44095139	315	*	X36623	64928	44081373	44095191	13819	-	0	inside	51	MRPL14
chr6	44095233	44095472	240	*	X36624	55362	44095376	44123256	27881	+	0	overlapStart	0	TMEM63B
chr6	44095233	44095472	240	*	X36624	64928	44081373	44095191	13819	-	41	upstream	41	MRPL14
chr6	44095563	44095697	135	*	X36625	55362	44095376	44123256	27881	+	0	inside	186	TMEM63B
chr6	44095563	44095697	135	*	X36625	64928	44081373	44095191	13819	-	371	upstream	371	MRPL14
chr6	44186272	44186391	120	*	X36631	2030	44187242	44201888	14647	+	850	upstream	850	SLC29A1
chr6	44186907	44187011	105	*	X36632	2030	44187242	44201888	14647	+	230	upstream	230	SLC29A1
chr6	44187532	44187711	180	*	X36633	2030	44187242	44201888	14647	+	0	inside	289	SLC29A1
chr6	44225195	44225314	120	*	X36644	347734	44221838	44225283	3446	-	0	overlapStart	0	SLC35B2
chr6	44233250	44233414	165	*	X36648	4794	44225903	44233525	7623	-	0	inside	110	NFKBIE
chr6	44238091	44238389	299	*	X36650	441151	44238480	44275966	37487	+	90	upstream	90	TMEM151B
